,index,output,Ia,Ib,Ic,Va,Vb,Vc
152,11315,0,0.5176145470131295,0.48597851110350127,0.492265892510277,0.9317559680224172,0.5044424966268407,0.07957606964670366
153,275,0,0.4971623515493927,0.5346740652460986,0.46540467372482336,0.017642348274003627,0.8070976923476079,0.6814963229061336
154,9637,0,0.5265356902070603,0.4898828799350222,0.5069496497101863,0.8029204773472994,0.0742850142234675,0.66310996819965
155,7271,1,0.2645376395805585,0.9965053134608685,0.23383997549621832,0.5237124663638759,0.5267524703810004,0.46722685659780705
156,9883,0,0.4874852340500583,0.5570059398254846,0.45068595477147694,0.0,0.7757403890297854,0.7323484043356758
157,2310,0,0.4767255362977395,0.5382442452041881,0.48003306407624774,0.049157773152570916,0.5720111589626631,0.8976953475082234
158,8839,1,0.5055600427679752,0.9270820048742292,0.06338210038519282,0.5350294544200093,0.5107167706248757,0.4727364287720507
159,3095,1,0.87493982657299,0.03300839886830137,0.4803873140960623,0.49680861855747377,0.45627197192478874,0.5686767596599234
160,2235,0,0.5165358613292014,0.5193393529023007,0.45951424399002716,0.15378407399870847,0.9664319873076015,0.3762499912261086
161,405,0,0.46850782920183914,0.5026136668768219,0.5259804935191913,0.6583875919395965,0.051834244843348254,0.8324344863459289
162,3567,1,0.9475172023057848,0.4494185016754496,0.5149277704672267,0.5315308274873379,0.22889451311782938,0.7735132078946562
163,5913,0,0.4740224131452798,0.5486125782219615,0.4756626744611892,0.053074309383512486,0.5572967938063169,0.9092686209433775
164,3384,1,0.12102789518188889,0.4241611600516725,0.4690935935833762,0.47255621965815403,0.8047749038588177,0.22553321077814392
165,9578,1,0.9086475678564028,0.5289495300001573,0.5081224272390809,0.5443227775847029,0.22009572919147719,0.7699033550025722
166,10965,0,0.530318231994491,0.5009820830469206,0.46455900113031373,0.6438143425937657,0.8439244191660937,0.011664928965223753
167,9373,1,0.0664731538566582,0.5036624280409905,0.9235340435193296,0.4752814398315601,0.5416372701816347,0.5003307140738714
168,5967,0,0.46021032675452456,0.533085773666377,0.5049280292196099,0.36235637707386414,0.19274361089489844,0.982119010791227
169,6638,1,0.494394180350361,0.07011144121081625,0.9354483551835846,0.47432507197642204,0.5138472446880875,0.5306058902546347
170,1936,0,0.4667040768887474,0.5341047856166666,0.49406723485199455,0.1620433729481473,0.38175476558980376,0.9846138329257947
171,5572,0,0.45999487204893846,0.5362711046192732,0.5020055706563226,0.3881491677080201,0.18941766948982053,0.9596358503766531
172,9749,0,0.5294751606430628,0.49647448628768115,0.47128593432730786,0.7538015941461527,0.749219575737545,0.0007213256718034966
173,11393,0,0.5285628551567495,0.514478111124773,0.45283062774970867,0.43026611054783886,0.9615593020994802,0.10278070807322587
174,5938,0,0.4648533751096697,0.5440875586311964,0.48929028889467024,0.16786352304676283,0.3749415178970533,0.9859351682769306
175,10370,0,0.4585036496151695,0.5408441992817831,0.4956639366729257,0.3797712644852237,0.18604106942777715,0.9716396558989949
176,11826,0,0.5183137388432295,0.5318535539050424,0.445629336747374,0.19709784111376882,0.9933739256315944,0.30418612126077327
177,3739,0,0.5290409747948472,0.4778841815303662,0.49428674439196035,0.823471469363044,0.6668090769379871,0.017437794870833523
178,8349,0,0.46241403631068995,0.5456776322611097,0.48984481530175983,0.23331143676590416,0.30488288915593886,0.9938779729394269
179,3960,0,0.45996454656621855,0.53133105253039,0.5072161015365592,0.3131622213996498,0.22705349747995124,0.995503309601933
180,7391,1,0.15350332938168798,0.3663537442821978,0.9761338626670973,0.47128716596238895,0.536224060566974,0.5100652804548896
181,9319,1,0.026346297289898735,0.873582277513587,0.5921851075558713,0.498976486263905,0.5431707844016325,0.4748359356019549
182,8221,0,0.5214674364838522,0.5279303434492434,0.4491131351628915,0.22991491058578145,0.9946753114147715,0.2697439900113352
183,531,1,0.08216672287292842,0.4573792621620809,0.48553551896343256,0.5755738031366909,0.6072639893790357,0.33004730317114767
