,index,output,Ia,Ib,Ic,Va,Vb,Vc
0,5838,0,0.0506055960959242,0.21924286181305086,-0.3209422892587749,-1.3602319142129797,1.6846281388055617,-0.378794242262373
1,7537,1,1.8250385640873668,-1.7631819414025152,-0.20061518221704563,0.01667098867561019,-0.9319115081656623,0.9379342111825476
2,2624,1,-0.5223372192338782,-1.7805624864716325,-0.26645057005988787,-0.1438281252434594,0.8786396593065077,-0.7574959274577664
3,3496,1,1.7575541110583488,-2.2599834907708214,-0.15852246722129065,-0.0603362917417509,-0.17309373686448332,0.23700742240842496
4,7634,0,-0.1757548087391996,0.13075069516055157,0.0698446654629181,1.0050637754380056,-1.4761843179685408,0.5169089819865561
5,2528,1,-1.5265353522570342,0.6515531418037652,-0.08235459863334171,0.3359843012967009,0.5442772145356363,-0.8900390598884679
6,9990,0,-0.20040481367501295,0.21860710216003007,-0.021905955762384917,0.06662462036191627,-1.4267440322145974,1.3952763788811717
7,10115,0,0.06606876344553053,0.002986551295468841,-0.10159160798937447,1.4818125124601047,0.023132291506891566,-1.490603560146301
8,5409,1,0.10520302337821583,-1.8765969391589734,2.1123999432332723,0.13988969487686015,0.10482380268511472,-0.24584050149122202
9,9637,0,0.11027340187298411,0.011537052638229187,-0.0031900637193590375,1.0276736204951407,-1.532857858952172,0.5525699286098708
10,11600,0,-0.1873054750967306,0.17649542699896165,0.01342610521375625,0.3443001407818861,-1.5297256421527659,1.2258638626736893
11,2758,1,2.188365770634398,-0.5404539427568734,0.021663052399059194,0.05010691586907742,-0.9296956245879181,0.9025650514155874
12,895,1,-1.7615663733187084,-0.12076962454448721,0.030612814468629245,0.811508069514964,-0.5556647254007161,-0.2342517613899635
13,2451,0,-0.07760375194476722,-0.041536064338131125,0.1327796070196357,1.4740646093736098,-1.4278135454391225,0.0030841765771105717
14,10230,0,0.06037715824927872,0.24594552151857918,-0.3843073216206985,-1.2209157230912362,1.7697077355405988,-0.6038456682472279
15,10396,0,-0.19417336233146557,0.1982828938426679,-0.005111577106517091,0.23206069714147462,-1.4903489018956042,1.2966461447529942
16,11867,0,-0.025987518030019207,0.30955164780029065,-0.34930120479673654,-1.7565793043483449,1.314514735046471,0.3926273961638014
17,5230,1,-0.13378297234523173,2.254500113013827,-2.51675029815306,0.24884154275952397,0.022579195419275735,-0.2694641846273336
18,2496,0,0.03804403030372022,-0.09873150003364693,0.054766389731229624,1.6874269930221983,-0.5306998617841852,-1.1269312500178288
19,4828,1,-0.1385829077726603,2.245345646150892,-2.499440223713668,0.20335360965375227,0.018898136988443913,-0.2206636164128122
20,4173,0,0.13194736966286835,0.020616686796970547,-0.18540521769621177,0.27059829673809044,1.3416627136975043,-1.6419702450107634
21,7014,1,-0.9314377298769696,-1.4000037687139049,2.853983192712478,-0.1576137065439356,0.09663319691254453,0.0570599637249431
22,10337,0,-0.18362396325993802,0.3299816775361357,-0.1757457240750971,-1.2717105434306673,-0.392389583298281,1.6607973905169753
